eiaka,eiaca
saletxe,ſalechea
gertuera,guertuera
hiretu,hiretu
joaira,joaira
zikoitz,cicoitzá
estibatu,eſtibatu
estibatu,eſtibatua
ukabilkatu,ucabilcatua
bukatu,bucatú
jendedi,gendediac
barrunbe,barrumbea
urdun,urduná
urtsu,urtſuá
goldeatu,goldeatua
bostortz,boſtortza
arre,arreá
alanbre,alambre
armiarma,armiarma
argi armiarma,argui armiarma
karramintx,carraminchá
bostortz,boſtorz
erabaki,erabaqui
erabaki,erabaquia
makatz,macatzá
txertatu,chertatua
tortika,tortica
ezkurdui,ezcurduya
estalpe,eſtalpea
goiende,goyendea
etxakintza,echaquintza
zuzeleku,zucelecua
uztargi,uztarguiá
uztai,uztaya
gubia,gubiá
katarde,catardeá
mardo,mardó
izeki,icequi
saiakera,ſayaquera
izeki,icequia
otalora,otalora
otadi,otadia
talkari,talcaria
arlekin,arlequin
arlekin,arlequiña
zarpa,zarpa
ontzidi,oncidia
armagile,armaguillea
ezkutarma,ezcutarma
uztai,uztay
likurta,licurtá
likurtatu,licurtatu
bezint,becintac
kutxazai,cuchazaya
kutxatxo,cuchacho
arrakad,arracadac
zirtzilu,circiluac
zirtzilu,circilluac
mordotu,mordotu
mordotu,mordotua
sustraitu,ſuſtraitú
sustraitu,ſuſtraitua
bakandu,bacandú
galantu,galantú
atzapartu,atzapartu
atzapartu,atzapartua
atzapartari,atzapartaria
eiaka,éyaca
urduritu,urduritua
arrantzatu,arrantzatu
arautu,arautu
arautu,arautua
eskilaso,eſquilaſoa
ihakingile,ihaquinguillea
errenka,errénca
jarraika,jarráica
aratinik,aratinic
zokoratu,zocoratu
baztertu,baztertu
zokoratu,zocoratua
astotu,aſtotu
erruz,errúz
erru,errua
jiraka,giraca
goldatu,goldatu
laiatu,layatu
txirripa,chirripá
errekatxo,errecachoa
arautegi,arauteguia
oguziera,oguciera
oguzi,ogucia
sutunpa,ſutumpá
sutunpadi,ſutumpadia
astigar,aſtigarrá
akara,acara
igoera,igoéra
jainkoti,jaincotia
aski,aſqui
naga,nagá
kirten,quirtena
kirtentxo,quirtenchoa
astazai,aſtazaya
astotxo,aſtochoa
ikoroski,icoroſquia
astalkai,aſtalcaya
ardore,ardorea
garraztu,garraztu
nazkatu,nazcatú
nagatu,nagatú
urdakeria,urdaqueria
zikinkeria,ciquinqueria
burduntzi,burduncia
asalda,aſſalda
ondoren,ondorena
ondorengo,ondorengoa
segurutu,ſegurutu
aurren,aurrena
zerratoki,cerratoquia
zerrauts,cerrautſa
zerratu,cerratu
bertatik,bertatic
eserleku,eſerlecua
kondar,condarrá
soildu,ſoildua
eguzkitu,eguzquitu
eguzkitu,eguzquitua
ikarati,icaratia
izukor,izucorra
izu,izua
gorrerazo,gorrerazo
gorrarazi,gorraraci
ildaskatu,ildaſcatu
izartxo,izarchoa
jokotria,jocotria
arratz,arratza
gelbera,guelberá
erratilu,erratillua
txepeltasun,chepeltaſuna
lezoi,lezoyac
arraia,arraya
lokatza,locatza
lokaztu,locaztu
lokaztu,locaztua
apainketa,apainqueta
nazkatu,nazcatua
nagatu,nagatua
zukuruztu,zucuruztu
arreta,árreta
begirune,beguirunea
eradoski,eradoſqui
titi,titia
eradoski,eradoſquia
gudari,gudaria
itsuka,itſuca
itsumustuka,itſumuſtuca
somatu,ſomatu
espartzu,eſparzua
lupetza,lupetzá
lauso,lauſoa
atrebentzia,atrebencia
izu,izuác
etxabe,echabea
odolgiro,odolguiroa
urduritu,urduritu
ikaragarriro,icaragarriró
urreztu,urreztua
eguantz,eguanza
adiakari,adiacaria
liburugile,liburuguillea
laguntari,laguntaria
banguardia,vanguardia
mantal,mantala
gonagain,gonagaña
gautxori,gauchoria
basatxori,baſachoria
txoritxo,chorichoa
aguretu,aguretu
atsotu,atſotu
aguretu,aguretua
atsotu,atſotua
jazoera,jazoera
bilakinde,billaquindea
bilakindetu,billaquindetu
bilakindetu,billaquindetua
okertu,oquertua
atrebentzia,atrevencia
landertu,landertú
landertu,landertua
ozpindu,ozpindu
erresomindu,erreſomindu
erresomindu,erreſomindua
piztarazi,piztaraci
azitrai,acitraya
asentsio,aſenſioa
zaitu,zaitu
seintzain,ſeinzaina
erasan,eraſan
barautzaile,barautzallea
barautu,barautu
arbaltx,arbalcha
arbeltx,arbelcha
aitzurkada,aitzurcada
atxurkada,achurcada
otarratxo,otarrachoa
saskitxo,ſaſquichoa
azotaldi,azotaldia
sabai,ſabai
trabes,trabeſa
lurrinkai,lurrincaya
lurrunkai,lurruncaya
lingerda,linguerda
zikindu,ciquindua
hitzontzi,hitzontzia
hitzontzikeria,hitzontziqueria
berritsukeria,berritſuqueria
eskumakila,eſcumaquilla
baldan,baldana
angurri,angurria
gelbera,guelbera
burtzin,burciña
oinkari,oincaria
zalantza,zalanzá
