testu_hitza	lemma	hitz_egokitua	mlv_lexeme	aingura	testuingurua-ezker	testu-hitza	eskuin-testuingurua
aundiac	aundiak	aun	https://monumenta.wikibase.cloud/wiki/Lexeme:L7586	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##13	... Orain bada norc daqui ceiñ 	aundiac	 ciran semearen ...
aundiac	aundiak	aun	https://monumenta.wikibase.cloud/wiki/Lexeme:L7586	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##20	... sártzeracoan, adiaca ta deadarrez asi ta negar 	aundiac	 eguin ...
aundiarequin	aundiarekin	aun	https://monumenta.wikibase.cloud/wiki/Lexeme:L7586	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... gueiago norc zaituco zaituen; gueuc amodio 	aundiarequin	, gueuc asnase, indar, bici guciarequin, emen ...
aundiena	aundiena	aun	https://monumenta.wikibase.cloud/wiki/Lexeme:L7586	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##14	... 	aundiena	 guichitzen, edo gozatzen ei da, consueloren bat ...
aundiena	aundiena	aun	https://monumenta.wikibase.cloud/wiki/Lexeme:L7586	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##15	... Daguidan nic ere negar, naizanean gucien artean 	aundiena	, alaco obligacioz, aimbeste eguin diauztan ...
aundienaren	aundienaren	aun	https://monumenta.wikibase.cloud/wiki/Lexeme:L7586	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##20	... ceguiela soñecoa, ceña oi zan orduan damuric 	aundienaren	 señalea, janci citezela cilicioz, eta ceguitela ...
aundienean	aundienean	aun	https://monumenta.wikibase.cloud/wiki/Lexeme:L7586	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##16	... demporan? Etzan egondu isiltasunic ichien, ta 	aundienean	? Eguia da: Euangelioac eztigu ecer esaten: baña ...
aundietatic	aundietatik	aun	https://monumenta.wikibase.cloud/wiki/Lexeme:L7586	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##16	... atera zaguitzala alaco miñ, damu, dolore 	aundietatic	. Baña hizcho batbaicican, ez? Ez nai deu, ta ez ...
aunditasun	aunditasun	aun	https://monumenta.wikibase.cloud/wiki/Lexeme:L7586	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##4	... ta adierazotzen digu Jaungoicoaren ama bere 	aunditasun	, ta doaiñ guciaquin: bestetic da miñ, garratza, ...
aunditu	aunditu	aun	https://monumenta.wikibase.cloud/wiki/Lexeme:L7586	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... onez ta amodioz: cergatic ce amaren icenaz 	aunditu	 ta berrituco ciauzcan bere miñac, damuac, ta ...
aunditzea	aunditzea	aunditz	https://monumenta.wikibase.cloud/wiki/Lexeme:L7590	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... ta jaiotza, ta eztirudi ondo, nic aren miñac 	aunditzea	. Igoco ote naiz cerura? baña oraindio ichia ...
aunditzen	aunditzen	aunditz	https://monumenta.wikibase.cloud/wiki/Lexeme:L7590	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... neurria ta sustraya omen da amodioa: cembat eta aunditzen, edo chiquitzen dan amodioa, ambat 	aunditzen	, ...
aunditzen	aunditzen	aunditz	https://monumenta.wikibase.cloud/wiki/Lexeme:L7590	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... neurria ta sustraya omen da amodioa: cembat eta aunditzen, edo chiquitzen dan amodioa, ambat 	aunditzen	, ...
aunditzera	aunditzera	aunditz	https://monumenta.wikibase.cloud/wiki/Lexeme:L7590	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... berriac eguitera, bai Virgiñari bere doloreac 	aunditzera	, bai ezpata hura bere biotzean barrunago ...
auno	auno	aun	https://monumenta.wikibase.cloud/wiki/Lexeme:L7586	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##15	... ecusteaz andreric eder preciatuena, alaco miñez 	auno	 eguiña. Eguizue, emacumeac, beste emacume bat ...
aurcho	aurtxo	haurtxo	https://monumenta.wikibase.cloud/wiki/Lexeme:L7872	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##11	... araco Martyreen lenengo lorachoac, amalau milla 	aurcho	, Herodesec illerazo ...
aurpeguia	aurpegia	aurpegi	https://monumenta.wikibase.cloud/wiki/Lexeme:L7741	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##13	... amaren biotza: masallecoac eritu ceuen semearen 	aurpeguia	, ta odoluritu amaren biotza: aranzac zulatu ...
aurpeguiera	aurpegiera	aurpegiera	https://monumenta.wikibase.cloud/wiki/Lexeme:L7742	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##5	... Virgiña guciz santea? cer esan nai digu zeure 	aurpeguiera	 damugarri orrec? Cerentzat dezu soñeco gaua ...
aurqui	aurki	aurki	https://monumenta.wikibase.cloud/wiki/Lexeme:L7695	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##14	... deu bere seme alboan deuanac: ez eta hori ere, 	aurqui	 esango dedan bezala....
aurra	aurra	aurra	https://monumenta.wikibase.cloud/wiki/Lexeme:L7747	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... Ama maitea, atozea, non da zeure 	aurra	, Jaungoicoa dan hume chucun, polit hura? ...
aurrean	aurrean	aurre	https://monumenta.wikibase.cloud/wiki/Lexeme:L7752	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... eztaramazu escutic, eztezu alboan, ez beguien 	aurrean	. Non da zeure seme bacarra? non zeure argui, ...
aurrenez	aurrenez	aurren	https://monumenta.wikibase.cloud/wiki/Lexeme:L7765	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... bada Christori jarraitzen beste ascoc, ta 	aurrenez	 bere amabi Apostolu santuac? ala da eguia. Non ...
aurrera	aurrera	aurre	https://monumenta.wikibase.cloud/wiki/Lexeme:L7752	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... etsaigo aundi bat pecatuari. Orrequin emendic 	aurrera	 ezta joango gueure contura Christoren eriotzea, ...
ausaz	ausaz	ausaz	https://monumenta.wikibase.cloud/wiki/Lexeme:L7912	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... gueure Erredentoreari? Bai, baña onezquero 	ausaz	 il da. Cer eguingo det bada, edo norganaco ...
ausaz	ausaz	ausaz	https://monumenta.wikibase.cloud/wiki/Lexeme:L7912	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##12	... nola etzoazte beste alde batera? eztira 	ausaz	 munduan biotz pecatariac, ondo mereci ...
ausaz	ausaz	ausaz	https://monumenta.wikibase.cloud/wiki/Lexeme:L7912	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##16	... gucien artean. Cer bada esango dit norbaitec? 	ausaz	 Virgiña quejatu zan iñoiz ere passioco ...
ausaz	ausaz	ausaz	https://monumenta.wikibase.cloud/wiki/Lexeme:L7912	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... cergatic bada deitzen eztiozu zeure ama? 	ausaz	 lotsa cera alaco amagandic jaio izateaz? ...
ausaz	ausaz	ausaz	https://monumenta.wikibase.cloud/wiki/Lexeme:L7912	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##17	... Norc nizaz contu eguingo deu, cigon Virgiñac? 	ausaz	 eguiten deue araco aec, ta aec, urte guztian ...
autsi	autsi	autsi	https://monumenta.wikibase.cloud/wiki/Lexeme:L8112	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... enzun dezue, orretaraco cer eguin beardezuten; 	autsi	 biotzac dolorez, bularrac golpez, beguiac ...
autsi	autsi	autsi	https://monumenta.wikibase.cloud/wiki/Lexeme:L8112	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##22	... guera, Jaincoa ofenditu degu, aren legue santea 	autsi	 degu maiz: gueuc gurutzeratu degu zeure semea, ...
ay	ai	ai	https://monumenta.wikibase.cloud/wiki/Lexeme:L1195	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... gogor. Otseguingo ote digot Aita eternoari? 	ay	 ene! arestian bere semea ez aditu nairic ...
ay	ai	ai	https://monumenta.wikibase.cloud/wiki/Lexeme:L1195	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... hizcunderen batean, onela hitzeguin ceguiquion. 	Ay	 nere seme gozo, nere beguietaco argui, nere ...
ay	ai	ai	https://monumenta.wikibase.cloud/wiki/Lexeme:L1195	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... acaba citequean neure erreyetaco seme bacarra? 	Ay	 neure semea, ta jabea, nolacoa zaduzcaten ...
ay	ai	ai	https://monumenta.wikibase.cloud/wiki/Lexeme:L1195	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... hizcunderen batean, onela hitzeguin ceguiquion. 	Ay	 nere seme gozo, nere beguietaco argui, nere ...
ay	ai	ai	https://monumenta.wikibase.cloud/wiki/Lexeme:L1195	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... acaba citequean neure erreyetaco seme bacarra? 	Ay	 neure semea, ta jabea, nolacoa zaduzcaten ...
ay	ai	ai	https://monumenta.wikibase.cloud/wiki/Lexeme:L1195	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##11	... erremediaquizun etziranac, esaten ceuala maiz, ay ene! 	ay	 ene, neure ...
ay	ai	ai	https://monumenta.wikibase.cloud/wiki/Lexeme:L1195	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##11	... erremediaquizun etziranac, esaten ceuala maiz, ay ene! 	ay	 ene, neure ...
ay	ai	ai	https://monumenta.wikibase.cloud/wiki/Lexeme:L1195	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##12	... biotz beraa somindu, ez estutu, ez uquitu. 	Ay	 Virgiña, gueure Ama! ez diazela beste lecutara ...
aytari	aitari	haita	https://monumenta.wikibase.cloud/wiki/Lexeme:L1397	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##13	... 87) , esaten cigon bere 	aytari	, miñ, damu, dolore gucien bagac (ujolac) ...
azaletic	azaletik	azal	https://monumenta.wikibase.cloud/wiki/Lexeme:L8297	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##12	... atrevitzen cerate biotz garbi, biguiñ hori, 	azaletic	 ere uquitzera? nola etzoazte beste alde batera? ...
azcoitian	azkoitian	azkoi	https://monumenta.wikibase.cloud/wiki/Lexeme:L8504	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##19	... Santea, zeure colcoan, zeure barrutian, emen 	Azcoitian	, badira guizon ta emacume ascó, ez erruquiric, ...
azcoitico	azkoitiko	azkoi	https://monumenta.wikibase.cloud/wiki/Lexeme:L8504	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##1	... Parroquian 1737. urtean. Virgiñaren icenaren ...
azcoitico	azkoitiko	azkoi	https://monumenta.wikibase.cloud/wiki/Lexeme:L8504	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... utzitzea, Virgiña largatzea ain bacar. Ez alda 	Azcoitico	 Escuela santa onetan orrelacoric icusico: ezta ...
azotéz	azotez	azote	https://monumenta.wikibase.cloud/wiki/Lexeme:L8557	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##12	... besteac elorri, aranzetan arrastatuac: batzuec 	azotéz	 mallatuac, besteac berun urtu gorian ...
azpiratua	azpiratua	azpiratu	https://monumenta.wikibase.cloud/wiki/Lexeme:L8598	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##14	... laja deu eroria, ta egun gucian damuz ta miñez ...
azpián	azpian	azpi	https://monumenta.wikibase.cloud/wiki/Lexeme:L8564	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##5	... ta ichùzquitu dezátela, naiz darabíltela óñen 	azpián	....
azáz	azaz	aza	https://monumenta.wikibase.cloud/wiki/Lexeme:L8285	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##6	... eztigunâri, ezpadá lapico ustel bat, arbiz, 	azáz	, chongoz, biri cáquiz, hitz batean, zadurá ...
bacantzen	bakantzen	bakantza	https://monumenta.wikibase.cloud/wiki/Lexeme:L8899	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... 	bacantzen	 cigola zaldun pilla aundi batzuetan bezala ...
bacar	bakar	bakar	https://monumenta.wikibase.cloud/wiki/Lexeme:L8900	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... Jauna aiñ erraz utzitzea, Virgiña largatzea ain 	bacar	. Ez alda Azcoitico Escuela santa onetan ...
bacar	bakar	bakar	https://monumenta.wikibase.cloud/wiki/Lexeme:L8900	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... ez Escuelatic igues dabillenic, ez Virgiña 	bacar	 utzitzen deuanic. Apostoluac an arteraño ...
bacar	bakar	bakar	https://monumenta.wikibase.cloud/wiki/Lexeme:L8900	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... Jauna aiñ erraz utzitzea, Virgiña largatzea ain 	bacar	. Ez alda Azcoitico Escuela santa onetan ...
bacar	bakar	bakar	https://monumenta.wikibase.cloud/wiki/Lexeme:L8900	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... ez Escuelatic igues dabillenic, ez Virgiña 	bacar	 utzitzen deuanic. Apostoluac an arteraño ...
bacarra	bakarra	bakarra	https://monumenta.wikibase.cloud/wiki/Lexeme:L8914	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... alboan, ez beguien aurrean. Non da zeure seme 	bacarra	? non zeure argui, zeure asnase, zeure bicia? ...
bacarra	bakarra	bakarra	https://monumenta.wikibase.cloud/wiki/Lexeme:L8914	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... bestela acaba citequean neure erreyetaco seme 	bacarra	? Ay neure semea, ta jabea, nolacoa zaduzcaten ...
bacarrari	bakarrari	bakarra	https://monumenta.wikibase.cloud/wiki/Lexeme:L8914	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##21	... gueieguiaz ozta bici dala, cerren bere seme 	bacarrari	 bicia quendu dioen. Otsa banatu da munduan, il ...
bacarrean	bakarrean	bakarra	https://monumenta.wikibase.cloud/wiki/Lexeme:L8914	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##3	... pecatu bagueco, Virgiñaren seme 	bacarrean	. Gaur bada hitzeguin beardegu, Calvarioan ta ...
bacarric	bakarrik	bakarra	https://monumenta.wikibase.cloud/wiki/Lexeme:L8914	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##18	... gañeracoac joan zaizca igues, utzitzen deueela 	bacarric	 bere etsaien artean. Oi eta ceiñ itsusqui ...
baceaquic	bazeakik	baza	https://monumenta.wikibase.cloud/wiki/Lexeme:L10195	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak##6	... oraindican vizcorra céagoc, gaztétzera céac, 	baceaquic	 beré buruá chucunquiró edertzen, gaIántzen, ...
bacebillen	bazebilen	baza	https://monumenta.wikibase.cloud/wiki/Lexeme:L10195	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##11	... campora bialdu ta cegoanean, sendó, ta osasunaz 	bacebillen	 ere, negarrac eguiñ oi cituen erremediaquizun ...
bacecusan	bazekusan	baza	https://monumenta.wikibase.cloud/wiki/Lexeme:L10195	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... pecatuaren cutsuric ere etzeuana. 	Bacecusan	 gurutzearen ondoan, gazteric ederren arc bicia ...
bacoitzac	bakoitzak	bakoitz	https://monumenta.wikibase.cloud/wiki/Lexeme:L8977	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##3	... quentzen diogula Virgiñari, ta artzen deuala 	bacoitzac	 bere escuan, pisatzeco aldebatetic Virgiñaren ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##3	... bere burua, il ta lurperatu zanean. Artaraco 	bada	 nere iritzian dago Virgiña gurutzearen ondoan ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##3	... pecatu bagueco, Virgiñaren seme bacarrean. Gaur 	bada	 hitzeguin beardegu, Calvarioan ta gurutzearen ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##3	... bere burua, il ta lurperatu zanean. Artaraco 	bada	 nere iritzian dago Virgiña gurutzearen ondoan ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##3	... pecatu bagueco, Virgiñaren seme bacarrean. Gaur 	bada	 hitzeguin beardegu, Calvarioan ta gurutzearen ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##4	... mindua, ezpada oñacez, atsecabez, damuz? Orain 	bada	 ezti gozoa dan bezanbat, camporatzen degu gaur ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##4	... besteric gaurco egunari. Aldera gaquizquion 	bada	 gurutzeari, ta Maria Virgiñari....
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##4	... mindua, ezpada oñacez, atsecabez, damuz? Orain 	bada	 ezti gozoa dan bezanbat, camporatzen degu gaur ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##4	... besteric gaurco egunari. Aldera gaquizquion 	bada	 gurutzeari, ta Maria Virgiñari....
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... itsusi beztu hura? Oi eta hori orrela baldin 	bada	, cein ur, ta sa- mur jarioco zaizcan negarrac ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... baña onezquero ausaz il da. Cer eguingo det 	bada	, edo norganaco naiz? Badaquit guero ere ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... itsusi beztu hura? Oi eta hori orrela baldin 	bada	, cein ur, ta sa- mur jarioco zaizcan negarrac ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... baña onezquero ausaz il da. Cer eguingo det 	bada	, edo norganaco naiz? Badaquit guero ere ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... 2.) ; agur graciaz betea: cergatic 	bada	 bere icena aitatu ta esan ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... gogoratzea bere doloreen itsaso samiña. 	Bada	 contraco bideric, gaurco egunean, Virgiñaren ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##6	... esatea Virgiñari bere icenean. Banoaquio 	bada	 graciaren esque, Eleizarequin batean esaten ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... degula 	bada	, artu degun pisu au, dacusgun aleguiñez cembat ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... ambat aunditzen, edo chiquitzen oi da dolorea: 	bada	 contu onetara fiñ eta neurri baguecoac dira ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... degula 	bada	, artu degun pisu au, dacusgun aleguiñez cembat ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... ambat aunditzen, edo chiquitzen oi da dolorea: 	bada	 contu onetara fiñ eta neurri baguecoac dira ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##8	... eguiten deue‚ alaco semeac iltzen zaistenean. 	Bada	, ô Virgiña guciz santea, norc esango digu, ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##9	... gucien gañean Jaungoico baten ama izatea. Orain 	bada	 oec cecusala beregan Virgiñac, ta zor ciozcala ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... 	bada	 bere semeari nai izandu cion amac, icusi ceuan ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... icusi deueen guizonic ederrena? Nola dago 	bada	 hitzic, asnaseric, bicirican bague? Nora zaca ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... ta gorputz gucia zatituric. Cer diardu 	bada	 zure amodioac? Cer esaten diozu? Aoaz isillic ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... 	bada	 bere semeari nai izandu cion amac, icusi ceuan ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... icusi deueen guizonic ederrena? Nola dago 	bada	 hitzic, asnaseric, bicirican bague? Nora zaca ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... ta gorputz gucia zatituric. Cer diardu 	bada	 zure amodioac? Cer esaten diozu? Aoaz isillic ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... 	bada	 bere semeari nai izandu cion amac, icusi ceuan ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... icusi deueen guizonic ederrena? Nola dago 	bada	 hitzic, asnaseric, bicirican bague? Nora zaca ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##10	... ta gorputz gucia zatituric. Cer diardu 	bada	 zure amodioac? Cer esaten diozu? Aoaz isillic ...
bada	bada	bada	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia##12	... ecin conta lequizquean beste eriotza mota ascó. 	Bada	 martyrio orreec gucioc dacarciten dolore guciac ...
