testu_hitza	lemma	hitz_egokitua	mlv_lexeme	aingura	testuingurua-ezker	testu-hitza	eskuin-testuingurua
segura	segura	sega	https://monumenta.wikibase.cloud/wiki/Lexeme:L69656	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##287	... bedi gaztiga; abantallan dabilela ahal bailedi 	segura	; daitza apart egoiztea beti ere hobe da. ...
segurago	segurago	sega	https://monumenta.wikibase.cloud/wiki/Lexeme:L69656	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##64	... betiere bihotzera so diagozu, guhaurk bano 	segurago	 gure gogua diakutsu; gogua gabe hura baitan ...
seguraturik	seguraturik	seguratu	https://monumenta.wikibase.cloud/wiki/Lexeme:L69723	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##49	... anitz jende enganatu doa luzamenduiaz, 	seguraturik	 ehork ez du egun baten bizia. ...
segurki	segurki	segurki	https://monumenta.wikibase.cloud/wiki/Lexeme:L69731	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##8	... frangoki, baietare bekatuiak punizione 	segurki	. ...
segurki	segurki	segurki	https://monumenta.wikibase.cloud/wiki/Lexeme:L69731	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##38	... so begi; kondu hersi behar dugu harzaz eman 	segurki	 nori baitu bere odolaz karioki erosi; hala ...
segurki	segurki	segurki	https://monumenta.wikibase.cloud/wiki/Lexeme:L69731	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##152	... gogotik, Ezin damna naindeiela zinesten dut 	segurki	; anitz begiratu duzu galduren zenetarik, niri ...
segurki	segurki	segurki	https://monumenta.wikibase.cloud/wiki/Lexeme:L69731	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##269	... — «Kortesiaz hon derizut nik zuri hain 	segurki	; bertzerik nitan ez dukezu abisatzen zitut ...
sehi	sehi	sehi	https://monumenta.wikibase.cloud/wiki/Lexeme:L69746	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##142	... enganatu darama, jagoitikoz bizi ustez haren 	sehi	 dabilza, guti uste duienian ehor utzi darama; ...
seinaliak	seinaliak	seina	https://monumenta.wikibase.cloud/wiki/Lexeme:L69777	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##89	... jinen dira aizinetik tristerik; elementak ...
sekretuki	sekretuki	sekretuki	https://monumenta.wikibase.cloud/wiki/Lexeme:L69863	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##187	... 	SEKRETUKI	 ...
sekretuki	sekretuki	sekretuki	https://monumenta.wikibase.cloud/wiki/Lexeme:L69863	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##189	... banu hala luien donoa, neure gogoa nerakutson 	sekretuki	 han barna, han berian nik nakusen harena ere ...
sekretuki	sekretuki	sekretuki	https://monumenta.wikibase.cloud/wiki/Lexeme:L69863	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##208	... behar dizit harekila minzatu, ordu hartan ...
sekretuki	sekretuki	sekretuki	https://monumenta.wikibase.cloud/wiki/Lexeme:L69863	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##209	... dakidala, faltatu ez dut bizian; biok behin 	sekretuki	 nonbait minza gitian. ...
sekretuki	sekretuki	sekretuki	https://monumenta.wikibase.cloud/wiki/Lexeme:L69863	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##244	... egia nik dut pena handia; 	sekretuki	 minza giten biok, otoi, maitia.» ...
sekretuki	sekretuki	sekretuki	https://monumenta.wikibase.cloud/wiki/Lexeme:L69863	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##256	... «Jendiak so daudia beti gugana? Nihaurk 	sekretuki	 nator zugana, zuhaurk dakikezu noiz den ...
sekretuki	sekretuki	sekretuki	https://monumenta.wikibase.cloud/wiki/Lexeme:L69863	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##272	... nukezu, gure arteko amoria ehork eziakikezu; 	sekretuki	 minzazeko, otoi, bide idazu; rnekila ...
sekulako	sekulako	sekula	https://monumenta.wikibase.cloud/wiki/Lexeme:L69869	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##78	... pizuia elgarreki pena diten ifernuko garrian, 	sekulako	 suian eta ezein pausu gabian. Orok, othoi, ...
sekulakos	sekulakos	sekula	https://monumenta.wikibase.cloud/wiki/Lexeme:L69869	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##119	... bekatutan hil ez nadin egidazu grazia, 	sekulakos	 damnaturik enoian galduia, bana zure eskutik ...
sekulakoz	sekulakoz	sekula	https://monumenta.wikibase.cloud/wiki/Lexeme:L69869	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##54	... pena handi, izigarri, ezein pausu gabia; 	sekulakoz	 egon behar hango sugar bizian; zuhur denak, ...
sekulakoz	sekulakoz	sekula	https://monumenta.wikibase.cloud/wiki/Lexeme:L69869	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##102	... handi, izigarri, remedio gabia, hanbat jende 	sekulakoz	 damnaturen denian. O jaun huna, zuk gizazu, ...
sekulakoz	sekulakoz	sekula	https://monumenta.wikibase.cloud/wiki/Lexeme:L69869	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##103	...«Goazen oro elgarreki, ene adiskidiak, beti eta 	sekulakoz	 gauden ene glorian, desir oro konpliturik ...
sekulakoz	sekulakoz	sekula	https://monumenta.wikibase.cloud/wiki/Lexeme:L69869	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##126	... bat hautazeko konseilu bat nekeie, balinetan 	sekulakoz	 gogoan sar balekie. ...
sekulan	sekulan	sekula	https://monumenta.wikibase.cloud/wiki/Lexeme:L69869	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##184	... ez tizaket nik gaitz erran 	sekulan	; maite nuiena nahi enuke ehork hunki liazadan; ...
sekulan	sekulan	sekula	https://monumenta.wikibase.cloud/wiki/Lexeme:L69869	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##298	... konsola; penak heben fin dik sarri, haienak ez 	sekulan	. ...
seme	seme	seme	https://monumenta.wikibase.cloud/wiki/Lexeme:L69899	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##41	... mundu ororen habia, pena hetan ekusteaz bere 	seme	 maitia eta hiltzen begietan mundu ororen bizia....
seme	seme	seme	https://monumenta.wikibase.cloud/wiki/Lexeme:L69899	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##122	... ordu hartan jo ez dezan ifernuko bidia; zure 	seme	 jaunareki egidazu bakia, bekatuiak barkaturik ...
seme	seme	seme	https://monumenta.wikibase.cloud/wiki/Lexeme:L69899	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##154	... duiena hala duke amak semiaganik, 	seme	 honak anitz daidi amaren amorekatik; gure ...
semen	semen	seme	https://monumenta.wikibase.cloud/wiki/Lexeme:L69899	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##155	... ororen ama zira dignerik; amak eztu sofritzeko 	semen	 artian gerlarik; samurturik badakutsu gure ...
semia	semia			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##182	... ene zuzenbidia; agian gero alabareki ezkonduko 	semia	. ...
semiaganik	semiaganik			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##154	... duiena hala duke amak 	semiaganik	, seme honak anitz daidi amaren amorekatik; ...
senar	senar	senar	https://monumenta.wikibase.cloud/wiki/Lexeme:L69954	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##264	... ni baitan dukezu adiskide bat; balia dikezit 	senar	 gaixto bat.» ...
sendi	sendi	sendi	https://monumenta.wikibase.cloud/wiki/Lexeme:L70036	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##39	... behar dugu pasione sainduia eta 	sendi	 bihotzian haren pena handia; nola zagoen ...
sendi	sendi	sendi	https://monumenta.wikibase.cloud/wiki/Lexeme:L70036	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##270	... hon duzu; nik zugatik dudan pena, otoi, 	sendi	 ezazu; zuretako har nazazu, bizi nahi banuzu; ...
sendo	sendo	sendo	https://monumenta.wikibase.cloud/wiki/Lexeme:L70048	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##238	... baninz larruian bada axeter herrian; ene mina 	sendo	 ez liro zuk baiezi bizian. ...
sendoen	sendoen	sendo	https://monumenta.wikibase.cloud/wiki/Lexeme:L70048	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##85	... bertze jaun nobliak eta haien armadako gizon 	sendoen	 balentiak? Ordu hartan baliako guti haien ...
sendoturen	sendoturen	sendotu	https://monumenta.wikibase.cloud/wiki/Lexeme:L70084	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##237	... handi badituzu, axeterrik aski duzu; sarri 	sendoturen	 zira; larruiori oso duzu.» ...
sendoturik	sendoturik	sendotu	https://monumenta.wikibase.cloud/wiki/Lexeme:L70084	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##174	... gaizkirik, bana dardoa ematurik zauri ere 	sendoturik	, bere graziaz ezarten tu elgarreki baketurik. ...
sentenzia	sententzia	sententzia	https://monumenta.wikibase.cloud/wiki/Lexeme:L70165	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##78	... bier emanen du 	sentenzia	 pizuia elgarreki pena diten ifernuko garrian, ...
sentenzia	sententzia	sententzia	https://monumenta.wikibase.cloud/wiki/Lexeme:L70165	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##93	... sugarrian lurrian, harik eta danzuteno 	sentenzia	 gainian. ...
sentenziaz	sententziaz	sententzia	https://monumenta.wikibase.cloud/wiki/Lexeme:L70165	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##80	... forogatu datenian nork dukeien zuzena, 	sentenziaz	 eman dezan jujiak nori beria. ...
singularki	singularki	singularki	https://monumenta.wikibase.cloud/wiki/Lexeme:L70633	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##26	... ere egin ezak heure ezaguzia, 	singularki	 nortan baituk heure debozionia; zein sainduren ...
sinplea	sinplea	sinple	https://monumenta.wikibase.cloud/wiki/Lexeme:L70654	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##162	... 	sinplea	 da andren gaitz erraitia, bat gaitz erran nahi ...
skripturan	skripturan			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##327	... lengoajiaz bertze oro burlatzen, zeren ezein 	skripturan	 erideiten ezpaitzen. Orai dute ikasiren nola ...
so	so			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##17	... izanian 	so	 egik bateiarrira; pensa ezak han duiala ...
so	so			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##19	... gero 	so	 albaitegi non den gorputz sainduia; pensa ezak ...
so	so			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##38	... emanik, nola gobernatzen dugun batbederak 	so	 begi; kondu hersi behar dugu harzaz eman ...
so	so			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##64	... botererik ez du; Jangoikoa betiere bihotzera 	so	 diagozu, guhaurk bano segurago gure gogua ...
so	so			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##256	... «Jendiak 	so	 daudia beti gugana? Nihaurk sekretuki nator ...
sobera	sobera	sobera	https://monumenta.wikibase.cloud/wiki/Lexeme:L70761	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##249	... uzten ezitut, bana Jeinkoaren nuzu beldurtu, 	sobera	 digizi egin bekatu.» ...
soberatuki	soberatuki	soberatuki	https://monumenta.wikibase.cloud/wiki/Lexeme:L70785	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##197	... bat onetsi dut guziz 	soberatuki	, ene arima eta bihotza josi dira hareki; ...
sofrituz	sofrituz	sofritu	https://monumenta.wikibase.cloud/wiki/Lexeme:L70832	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##296	... egitez gaitz 	sofrituz	 behar dugu salbatu; pena eta miseria nik ez ...
sofritzeko	sofritzeko			https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##155	... eta gure ororen ama zira dignerik; amak eztu 	sofritzeko	 semen artian gerlarik; samurturik badakutsu ...
soinera	soinera	soin	https://monumenta.wikibase.cloud/wiki/Lexeme:L70859	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##165	... eskuz osoan behar 	soinera	 eta jatera, eri denian andre gabe galdu gizon ...
solaz	solaz	solaz	https://monumenta.wikibase.cloud/wiki/Lexeme:L71010	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##3	... eskribuz zerbait doktrina, eta plazer hartzeko, 	solaz	 egiteko, kantatzeko eta denbora igaraiteko ...
soldata	soldata	soldata	https://monumenta.wikibase.cloud/wiki/Lexeme:L71037	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##7	... gure zerbitzutan deramate urtia, 	soldata	 apur bategatik hartzen pena handia; Jangoikoak ...
soldatarik	soldatarik	soldata	https://monumenta.wikibase.cloud/wiki/Lexeme:L71037	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##6	... ez du nahi mutil gaixtoa eduki ez pagatu 	soldatarik	 zerbizatu gaberik; Jangoikua ari duzu hala ...
sor	sor	sor	https://monumenta.wikibase.cloud/wiki/Lexeme:L71139	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##179	... dirate, guti uste dutenian gaitza bertan 	sor	 daite. ...
sortu	sortu	sorta	https://monumenta.wikibase.cloud/wiki/Lexeme:L71304	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##79	... judizio hain handirik ezetare borthizix; 	sortu	 eta sortzekoak hilez gero pizturik, orok hara ...
sortu	sortu	sorta	https://monumenta.wikibase.cloud/wiki/Lexeme:L71304	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##163	... pensatu bera eta bertze oro nontik ginaden 	sortu	; ama emazte luien ala ez nahi nuke galdatu; ...
sortu	sortu	sorta	https://monumenta.wikibase.cloud/wiki/Lexeme:L71304	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##164	... da, oro behin haietarik sortzen gira mundura; 	sortu	 eta hil ginate, hark haz ez baginitza; haziz ...
sortu	sortu	sorta	https://monumenta.wikibase.cloud/wiki/Lexeme:L71304	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##190	... gaizki penatzeko hain ederrik 	sortu	 zen, gaoaz eta egunaz ere gaizki nizi ...
sortu	sortu	sorta	https://monumenta.wikibase.cloud/wiki/Lexeme:L71304	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##193	... eta jentil, harzaz ero narama; zori honian 	sortu	 date haren besoan datzana. ...
sortu	sortu	sorta	https://monumenta.wikibase.cloud/wiki/Lexeme:L71304	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##199	... bihotzian erratzen: ene gaizki penatzeko segur 	sortu	 zinaden; penak oro hon lirate zu bazina oritzen....
sortzekoak	sortzekoak	sortze	https://monumenta.wikibase.cloud/wiki/Lexeme:L71372	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##79	... hain handirik ezetare borthizix; sortu eta 	sortzekoak	 hilez gero pizturik, orok hara behar dute ...
sortzen	sortzen	sortze	https://monumenta.wikibase.cloud/wiki/Lexeme:L71372	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##164	... emaztea beti da, oro behin haietarik 	sortzen	 gira mundura; sortu eta hil ginate, hark haz ...
soszengatzen	soszengatzen	sos	https://monumenta.wikibase.cloud/wiki/Lexeme:L71378	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##156	... balinetan zu ezpazina ararteko gugatik; oro 	soszengatzen	 gitu zure othiegatik, gu gaixtoak izan arren, ...
su	su	su	https://monumenta.wikibase.cloud/wiki/Lexeme:L71508	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##101	... bertan date irekiren lurra oren berian, 	su	 hareki iretsiren oro bere barnian; haur izanen ...
sugar	sugar	sugar	https://monumenta.wikibase.cloud/wiki/Lexeme:L71728	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##54	... ezein pausu gabia; sekulakoz egon behar hango 	sugar	 bizian; zuhur denak, hara ez dohen, egin ...
sugarrian	sugarrian	sugarri	https://monumenta.wikibase.cloud/wiki/Lexeme:L71739	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##93	... jujearen aldean: bekatoreak dolorezki 	sugarrian	 lurrian, harik eta danzuteno sentenzia gainian....
suia	suia	suia	https://monumenta.wikibase.cloud/wiki/Lexeme:L71779	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##100	... Orai dela zuiendako maradizionia, ifernuko 	suia	 eta jagoitiko nekia, eta zuien konpainia ...
suiak	suiak	suia	https://monumenta.wikibase.cloud/wiki/Lexeme:L71779	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##90	... oro elgar zatikaturik; mundu oro jarriren da 	suiak	 arrasaturik. ...
suiak	suiak	suia	https://monumenta.wikibase.cloud/wiki/Lexeme:L71779	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##91	... jaugin gaberik, gauza oro xahu dezan behin 	suiak	 lehenik, Satsu eta kirats oro dohen mundu ...
suiak	suiak	suia	https://monumenta.wikibase.cloud/wiki/Lexeme:L71779	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##98	... bero, hurak xahu, hats hartzeko airia, ...
suiak	suiak	suia	https://monumenta.wikibase.cloud/wiki/Lexeme:L71779	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##186	... ez du uste bertzerik dela lekot maite duiena; 	suiak	 bano gaizkiago erra diro gizona; itxasoak ez ...
suian	suian	suia	https://monumenta.wikibase.cloud/wiki/Lexeme:L71779	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##78	...elgarreki pena diten ifernuko garrian, sekulako 	suian	 eta ezein pausu gabian. Orok, othoi, onsa ...
suian	suian	suia	https://monumenta.wikibase.cloud/wiki/Lexeme:L71779	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##296	... zaidanian oritu. Urre unak behar dizi 	suian	 untsa purgatu. ...
suian	suian	suia	https://monumenta.wikibase.cloud/wiki/Lexeme:L71779	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##299	... duk, lekot jalgi nahia; han direnek beti die 	suian	 pena handia, pena handi, izigarri, ezein pausu ...
tema	tema	tema	https://monumenta.wikibase.cloud/wiki/Lexeme:L73119	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##254	... «Nola diostazu horlako hiza? Beti dadukazu 	tema	 bortitza: joan daraudazu lehen bihotza, gero ...
temala	temala	tema	https://monumenta.wikibase.cloud/wiki/Lexeme:L73119	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##68	... ez dazala ebatsi ez eduki; fama gaitzik ez 	temala	 lagunari falsuki; bertzen emazte alabak ez ...
tenpestatez	tenpestatez	tenpestate	https://monumenta.wikibase.cloud/wiki/Lexeme:L73179	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##90	... zuhamuiek dakartela odolezko izerdi; 	tenpestatez	 igortziriz, aire oro samurrik; mendi eta harri ...
tentatzera	tentatzera	te	https://monumenta.wikibase.cloud/wiki/Lexeme:L73007	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##30	... gaitza jinen baita 	tentatzera	 orduian nontik engana niroien bere arte ...
teologo	teologo	teologo	https://monumenta.wikibase.cloud/wiki/Lexeme:L73244	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##86	... eta 	teologo	, poeta eta doktoriak, prokurador, adbokatu, ...
tesorera	tesorera	te	https://monumenta.wikibase.cloud/wiki/Lexeme:L73007	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##113	... ama eta iturburuia, bertute eta hon guzien 	tesorera	 handia, egundano bekatutan makulatu gabia, ...
testimoniotik	testimoniotik	testimonio	https://monumenta.wikibase.cloud/wiki/Lexeme:L73372	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##289	... 	testimoniotik	 ezin ehor begira; halaz kondemnatu zuten ...
tizaket	tizaket	tia	https://monumenta.wikibase.cloud/wiki/Lexeme:L73402	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##184	... ez 	tizaket	 nik gaitz erran sekulan; maite nuiena nahi ...
tornuia	tornuia	tornu	https://monumenta.wikibase.cloud/wiki/Lexeme:L74104	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##310	... dadila, euskarari eman dio behar duien 	tornuia	. ...
tornuia	tornuia	tornu	https://monumenta.wikibase.cloud/wiki/Lexeme:L74104	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##326	... herria, zeren hantik uken baituk behar duian 	tornuia	. Lehenago hi baitinzan lengoajetan azkena, ...
trabailuia	trabailuia	trabailu	https://monumenta.wikibase.cloud/wiki/Lexeme:L74249	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##65	... eure gauza guzietan emak dilijenzia; eta eure 	trabailuia	 duian penitenzia, Jangoikoa lauda ezak gauza ...
traidore	traidore	traidore	https://monumenta.wikibase.cloud/wiki/Lexeme:L74328	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##128	... dadin hura ere? Hoben uste duienori anitzetan 	traidore	; hobena date gaitzenik arimaren berere. ...
traidore	traidore	traidore	https://monumenta.wikibase.cloud/wiki/Lexeme:L74328	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##129	... amoria beti date 	traidore	; erioa dauginian egia zogeri date; hartu ...
tribulaturik	tribulaturik	tribulatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L74795	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##89	... aizinetik tristerik; elementak ebiliren oro 	tribulaturik	, iguzkia ilargia odoletan etzinik, itxasoa ...
triste	triste	triste	https://monumenta.wikibase.cloud/wiki/Lexeme:L74977	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##82	... haien kreazalia; ordu hartan ixil dauke 	triste	 bekatoria; orotarik zerraturik daude pausu ...
tristerik	tristerik	triste	https://monumenta.wikibase.cloud/wiki/Lexeme:L74977	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##89	... jinen dira aizinetik 	tristerik	; elementak ebiliren oro tribulaturik, iguzkia ...
tristia	tristia	trist	https://monumenta.wikibase.cloud/wiki/Lexeme:L74968	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##41	... orduian nola zagoen haren arima 	tristia	, haren ama maitia eta mundu ororen habia, ...
tristia	tristia	trist	https://monumenta.wikibase.cloud/wiki/Lexeme:L74968	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##122	... zure gomenduian har arima 	tristia	, ordu hartan jo ez dezan ifernuko bidia; zure ...
tronpeta	tronpeta	tronpeta	https://monumenta.wikibase.cloud/wiki/Lexeme:L75062	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##92	... da minzaturen mundu guzietarik: «Hilak oro ...
tu	tu	tu	https://monumenta.wikibase.cloud/wiki/Lexeme:L75403	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##34	... dakuskula hunek enganaturik; oranokoak igorri 	tu	 oro buluzkorririk eta ez dute gerokoek hantik ...
tu	tu	tu	https://monumenta.wikibase.cloud/wiki/Lexeme:L75403	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##95	... jendia, hitz huts batez iziturik egotzi 	tu	 lurrian; jujazera dauginian majestate handian, ...
tu	tu	tu	https://monumenta.wikibase.cloud/wiki/Lexeme:L75403	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##174	... zauri ere sendoturik, bere graziaz ezarten tu elgarreki bake	tu	rik. ...
tugu	tugu	tu	https://monumenta.wikibase.cloud/wiki/Lexeme:L75403	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##165	... hura nola, nor doake gainera? Ordu oroz behar 	tugu	; ez da heben zer duda. ...
tuiela	tuiela	tuia	https://monumenta.wikibase.cloud/wiki/Lexeme:L75428	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##75	... luzamendu gaberik, arima eta gorputzetan nahi 	tuiela	 ikusi eta emanen daraiela zer baitute merezi. ...
tuzu	tuzu	tu	https://monumenta.wikibase.cloud/wiki/Lexeme:L75403	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##64	... gogua gabe hura baitan hitzak oro afer 	tuzu	. ...
tuzu	tuzu	tu	https://monumenta.wikibase.cloud/wiki/Lexeme:L75403	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##236	... «Hanbat ere handi 	tuzu	 ezin erran nitzakezu; egiara baziniaki, ...
ukeiena	ukeiena	hu	https://monumenta.wikibase.cloud/wiki/Lexeme:L77683	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##66	... bezi probexa; bertzer egin ez dazala nahi ez 	ukeiena	 ez etare falta ere hiaurk nahi duiana; lege ...
ukeiteko	ukeiteko	hu	https://monumenta.wikibase.cloud/wiki/Lexeme:L77683	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##29	... orduian zuk idazu indar eta gratia bekatuiez 	ukeiteko	 bide dudan doluia, perfektuki egiteko neure ...
ukeiteko	ukeiteko	hu	https://monumenta.wikibase.cloud/wiki/Lexeme:L77683	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##225	... «Ez dut egin gaizkirik 	ukeiteko	 perilik. ez etare zerengatik behar dudan auzirik....
uken	uken	uken	https://monumenta.wikibase.cloud/wiki/Lexeme:L78292	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##43	...bere miserikordiaz nola huien guardatu eta dolu 	uken	 baduk bertan oro barkatu; eta agian hik eginen ...
uken	uken	uken	https://monumenta.wikibase.cloud/wiki/Lexeme:L78292	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##99	...ene izenian anitzetan galdeginik limosna zuiek 	uken	 baituzuie hezaz guti ansia. ...
uken	uken	uken	https://monumenta.wikibase.cloud/wiki/Lexeme:L78292	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##127	... ere 	uken	 dizit zeinbait ere amore, bana bantik ez dut ...
uken	uken	uken	https://monumenta.wikibase.cloud/wiki/Lexeme:L78292	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##127	... ere 	uken	 dizit zeinbait ere amore, bana bantik ez dut ...
uken	uken	uken	https://monumenta.wikibase.cloud/wiki/Lexeme:L78292	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##129	... gelditzen da penatzeko gero ere: anitz plazer 	uken	 badu, anhitz behar dolore. ...
uken	uken	uken	https://monumenta.wikibase.cloud/wiki/Lexeme:L78292	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##136	... handiago jiten zaie bertze nahikaria; ezi 	uken	 behin ere bere konplimenduia: beti peitu ...
uken	uken	uken	https://monumenta.wikibase.cloud/wiki/Lexeme:L78292	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##137	... honak 	uken	 dizi ederretan grazia ehork hura gaixteriaz ...
uken	uken	uken	https://monumenta.wikibase.cloud/wiki/Lexeme:L78292	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##147	... bere bidian jaugin bada zuri gomendaturik, 	uken	 ez duien barkamendu zure amorekatik; ez galdu ...
uken	uken	uken	https://monumenta.wikibase.cloud/wiki/Lexeme:L78292	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##206	... bat 	uken	 dizit miragarri jentilik; harekila ninzanian ...
uken	uken	uken	https://monumenta.wikibase.cloud/wiki/Lexeme:L78292	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae##326	... lauda ezak Garaziko herria, zeren hantik 	uken	 baituk behar duian tornuia. Lehenago hi ...
